x,alpha,beta,y
1.280675537,1.043662561,2.292526544,0.249065033
1.149442891,1.722345486,1.79585479,0.23295801
1.573120955,1.262846016,2.534476108,0.207020319
1.421039294,2.180145435,2.618061663,0.09900409
1.111782076,2.034149642,2.674608648,0.098066305
2.886495956,2.314850355,1.53594784,0.193579455
1.939872862,2.378023828,2.532278744,0.10382452
2.342805629,2.604366395,1.205428133,0.240519906
1.832741514,2.784829743,2.695657554,0.057030496
1.350053067,1.26110878,1.186885322,0.308989094
2.984409714,2.929354754,2.388105624,0.098362727
1.966214833,1.222908557,1.30654493,0.204025843
1.946287181,2.068813892,1.113893744,0.275469294
2.211432761,2.876971187,2.552689794,0.070265323
1.77895801,2.356799903,1.690966044,0.183113854
1.892019763,1.439468871,2.269563739,0.199498636
2.890905051,1.209381074,1.753043206,0.132965522
2.396337005,1.998956973,1.277048303,0.224957729
1.997007677,2.456765774,1.215915792,0.254144197
1.83381795,2.155778247,1.616578732,0.213865711
1.189197667,1.477319246,2.554420964,0.192639339
2.756545122,1.245294832,1.312663134,0.12333583
2.069898788,1.181664666,2.900100145,0.172064728
2.586379666,2.220880927,2.412072491,0.138622089
1.00171183,2.731916346,1.313618305,0.140113618
1.728409757,2.710143207,2.614710774,0.062472518
2.896369108,1.912537122,1.848349401,0.176056277
2.338997792,2.167712527,2.49857072,0.13417747
1.552575445,2.982097647,2.865388111,0.030628046
1.793569142,1.328376686,2.985939605,0.173871592
1.267813294,1.98140758,2.918023432,0.098692282
1.891064263,2.626108637,1.478095998,0.192689049
2.267038141,1.253358702,1.815107046,0.184562081
1.155304829,2.422208948,1.509714651,0.167097952
1.704473047,1.261243626,2.72908366,0.191907705
2.309513694,1.929814012,2.152913807,0.174433305
2.764915801,1.546568184,2.187698862,0.165194875
1.878006323,2.867751776,1.388966088,0.184175743
1.997204738,1.981995127,2.488709975,0.14619443
2.586709428,2.465648989,2.642058091,0.106197052
1.278164354,1.868305445,2.029009459,0.184735341
2.459598135,1.824161772,1.124727803,0.202802139
2.121554463,2.530097682,1.102344209,0.265452232
1.835602439,2.507263569,2.18410318,0.113783516
1.923704906,2.242988473,2.715006896,0.104719307
1.818430258,2.649145,2.198159019,0.098027311
1.921272154,2.392795262,2.380311635,0.112483412
1.410213585,2.278065481,1.762019368,0.166525179
1.622690497,1.69834449,2.877963809,0.145888357
1.73341883,2.798306571,1.70104472,0.131118875
1.186557593,1.235522092,1.879572349,0.279201863
2.376476069,2.489306504,2.502547886,0.108488955
1.603387649,2.197696779,2.050782969,0.150993956
2.434059579,2.675813173,1.443618336,0.203221754
1.91744599,2.0755575,1.750346188,0.203728407
2.824630018,2.975954915,1.471451394,0.184820824
2.64704122,2.760650488,2.408893452,0.100660159
2.588883791,2.478149528,1.223280255,0.227828419
2.731878722,1.734286532,2.437692182,0.158837103
1.147469087,1.061265616,1.664207426,0.30444619
1.203514469,1.196352721,2.370918883,0.241782986
2.093589829,1.964779516,1.265618685,0.249154
1.968624031,2.477058868,1.063064784,0.2803986
1.114758179,2.813895637,1.323978463,0.140431143
1.345931619,1.597454415,1.257602952,0.31791259
2.840942883,2.558381486,2.618395292,0.105716562
2.357878068,1.980588014,2.891573366,0.126283688
1.515889916,1.505215673,2.250010955,0.209379375
2.317201236,1.35102263,1.621814623,0.187925515
2.459331396,1.496039442,2.525278842,0.166552728
2.492864859,1.286268653,2.315103668,0.167074416
1.323290858,2.826446592,1.91342752,0.077839522
2.397225273,1.016366551,1.140761833,0.109510082
2.918252712,2.490868638,2.897035525,0.096480406
1.564643905,1.939212605,1.948958646,0.191685704
1.968697696,1.560078106,2.357077327,0.187016071
2.893918869,1.028301726,1.353939966,0.090424473
1.273399036,2.692076231,1.337416999,0.173012508
2.584939604,1.15687798,1.179706303,0.115133229
1.194635396,1.076383367,1.653253102,0.297989195
2.287861458,2.549350429,2.805963974,0.083463277
1.119968323,2.989878207,2.51616582,0.025672079
2.357409541,1.398521393,1.136871671,0.166673615
2.937215546,2.909953318,1.29738112,0.206939542
2.204335942,2.83432447,1.125961874,0.249100104
1.008122174,2.278644718,1.203608947,0.248819462
2.495822579,1.883993118,2.2547291,0.167703631
2.960384768,1.006313818,1.732495494,0.105261381
2.314276651,2.310054483,1.953563262,0.166531582
1.795268757,1.164150448,1.997785146,0.21566529
2.630584302,1.127669285,2.081138433,0.148679806
1.574929457,2.853291643,2.819493111,0.039301132
1.160224593,1.28283685,2.447468843,0.228750532
2.440940828,1.311896938,1.919438043,0.175756544
1.218441428,1.402847189,1.204384585,0.341918794
2.799792489,1.495909693,1.030997795,0.118861657
2.068750713,2.155933189,1.452229703,0.231740669
2.909676335,2.135379013,2.278675578,0.151684123
1.501022241,2.655676597,2.401222912,0.06863713
1.295707598,2.25661446,2.883545524,0.071198552
1.127577879,2.573837329,1.785204154,0.103085475
1.292799685,2.514818669,2.064382731,0.094874995
1.185910846,2.309567647,1.354890281,0.220159239
2.577648391,2.361315914,2.286245198,0.137649046
2.253666614,1.445032078,1.056485302,0.177353939
2.438377947,1.591323434,2.226264974,0.177615402
1.027389555,1.213494888,1.102778425,0.384647383
1.803660065,2.18909625,1.497356713,0.228093358
1.140448783,2.648759072,2.975823623,0.031756233
2.559583722,1.776522632,1.439378682,0.198313749
1.162200998,2.752731061,1.204148581,0.184420568
1.136241084,1.423037605,1.876386935,0.265446053
1.793399313,2.234212362,2.911170727,0.09086295
1.296310125,1.21733694,2.814853103,0.207264488
1.466409505,1.479728109,1.762046034,0.255259923
1.328621693,1.675926279,2.114153151,0.203828776
2.196527232,1.007494052,1.604114982,0.159574408
2.737895491,1.911423491,2.780310131,0.137181869
2.230393608,1.707153151,1.193097367,0.221073789
1.117875237,1.981876268,2.353931873,0.128145453
2.021602304,1.55575671,2.759540575,0.164759298
1.015607904,1.939528492,2.413341212,0.123606021
2.261081213,1.943874695,2.759911315,0.135345738
1.889025334,1.509419706,2.705551472,0.17271397
1.723836921,1.656986343,1.803467082,0.22965219
1.312628809,2.317707665,1.513915641,0.195023464
1.947955319,1.531241215,1.373829265,0.239113768
1.6200122,2.050775102,1.717861583,0.208454558
1.992159837,2.423118443,1.51559565,0.207371545
1.576807345,1.944877937,2.722514453,0.125623717
1.175487117,1.827161654,1.015676118,0.371965385
2.475316928,2.190990132,2.802086629,0.116078049
1.234305596,1.412229653,1.907203637,0.258746884
1.660789081,1.916863769,2.643562774,0.136193804
2.87579385,2.145755944,2.178169287,0.157442039
2.823899286,1.037553182,1.184763398,0.082093086
2.505369396,1.283831991,2.678762456,0.159720547
2.691797433,1.77319957,2.748230363,0.145437346
1.956003835,1.632171363,1.128469707,0.246999199
1.499889304,1.35792292,2.212840479,0.224210484
1.945299164,1.74431973,1.687322498,0.226651171
1.157653805,2.204460686,1.082635424,0.3111823
2.967433058,2.045794417,1.246855717,0.18017808
1.500395009,2.194467556,1.069107617,0.313684344
2.590090664,1.937503436,2.633450756,0.143381233
1.729871886,1.131527383,2.745506524,0.194316928
1.359036455,1.475921783,2.919001168,0.168762636
2.614271532,1.058459886,1.327381814,0.112807746
2.967441481,2.784175509,2.289135846,0.114760793
1.579498868,2.402760997,1.769501889,0.158607014
1.851779661,2.440286812,2.963094835,0.071947381
1.485392221,2.008446188,2.835824259,0.108409708
1.83797765,2.862365496,2.951247545,0.042557324
2.268267237,2.977636497,2.312046285,0.079689829
2.833710058,2.534953795,2.129827866,0.141170297
1.708425633,2.723863199,1.70440052,0.137316059
2.756987136,2.772229954,1.700731838,0.167041
1.243561032,2.192791755,1.294564971,0.256722332
1.323468979,2.649862664,2.196032845,0.072785506
2.84652045,1.815588265,1.965209418,0.172850372
2.37893353,1.192638104,2.750381118,0.161795204
1.48131907,2.321423183,1.878663019,0.149534013
2.545003448,1.651573068,1.303615951,0.187018928
2.997230482,1.293592348,2.5781372,0.141093138
1.87730574,2.648234499,2.902334815,0.059331236
1.808535139,2.540170592,1.670346495,0.167518475
1.547442711,1.864073221,2.110393247,0.183253272
1.928386147,2.394934332,2.885675627,0.081770136
2.908056128,1.206493614,2.039691727,0.138336375
2.857477696,2.91298902,2.533882778,0.086994398
1.458626418,1.756760903,1.085626359,0.326434238
1.197528044,1.22870695,2.213178501,0.250867759
2.020610025,1.441975516,2.509025632,0.182753266
1.813829078,1.548990574,1.806542658,0.22869873
1.818192089,1.222416807,1.411767742,0.226521202
1.694279724,1.669210938,2.250097758,0.191671897
2.763040795,1.465226944,1.418065853,0.154749574
1.508022736,2.286785024,2.621037283,0.091033458
1.938033446,2.855375161,2.207289326,0.084158895
1.449094528,1.863264439,1.491776003,0.260588028
2.517452436,1.670496171,1.451746004,0.194729253
1.795030887,1.839822989,2.164909986,0.18273515
2.19008608,1.524286539,1.415566191,0.21304589
2.71174208,2.749091126,1.004269252,0.236568302
2.328233075,1.049574269,2.251604368,0.162451484
2.187950377,2.753845142,1.437813155,0.196543149
1.820853654,2.098053048,2.029225444,0.1705997
2.18937406,2.520619764,2.651494168,0.091507657
2.066013153,1.637901184,1.189664395,0.234332754
1.306732546,1.299523753,2.155354131,0.242677235
1.985093309,2.095626763,1.164860063,0.268198141
1.251629059,1.710187301,1.466534317,0.28500349
2.92712265,1.652785869,1.837985264,0.166508601
1.26991628,2.769504799,2.977286441,0.029701912
1.997981635,2.59251525,1.68285052,0.167595775
1.068833319,2.689194803,1.000353875,0.250775244
2.028311154,2.184396283,2.065368349,0.162458218
1.28277142,2.23364316,1.30344383,0.250460599
1.007870163,2.440698443,1.758499362,0.112659894
1.414780926,2.202991032,2.388313962,0.111755276
1.055517206,2.968578289,1.605330924,0.072758618
2.183684346,2.354212054,2.856290389,0.093933364
1.762541515,1.590881121,1.020660056,0.269602702
2.931508882,2.674563198,1.347980221,0.204525526
2.575515407,1.928368995,1.996141449,0.179733736
1.366537721,1.470135671,2.352310879,0.20799941
1.902285513,2.234937801,1.879358266,0.174738152
2.700610313,2.724494703,2.491122376,0.099057477
2.25721445,2.389121253,2.164869284,0.139906965
1.065861338,1.309335988,1.973892623,0.27228603
2.905086114,1.962007194,1.07272885,0.164584261
2.797089324,2.982245543,2.770133919,0.068135495
2.353094112,2.278018024,2.150911894,0.151646199
2.263641974,1.268595928,2.73037215,0.16837635
1.000328238,2.794800227,1.65219158,0.080420929
2.025040713,1.144320055,2.185786407,0.191630462
2.396942491,1.935886603,1.642341413,0.206801601
1.073832473,2.137865336,1.293525745,0.255744214
1.930915812,2.634637287,1.868378351,0.136910262
2.10099848,2.033418773,2.583779777,0.136607673
2.705016092,2.793674666,1.823036592,0.151388879
1.129262632,2.268924917,2.571469291,0.077023169
2.12891425,1.21691255,1.124474196,0.168295875
2.821203671,1.112849966,1.811880736,0.129218078
1.455945515,1.637856157,1.981692208,0.221333154
1.261961728,2.05158314,1.383840946,0.257586813
2.691829187,2.348042251,2.284725082,0.139872658
2.607346207,2.147946883,2.756030065,0.123328339
2.569809538,1.958055858,2.626252319,0.142598839
1.516726058,2.359143097,2.575403888,0.086712955
1.268031051,1.505433258,1.855835681,0.253210021
2.174535188,1.911791708,1.53945308,0.224404179
2.813787939,1.80520775,2.592005333,0.149225179
1.213731494,2.167541573,2.437989933,0.101985
1.170483324,2.155686867,1.173970609,0.291051628
2.143758163,2.882408431,1.732284142,0.139010728
1.896080377,2.98039912,2.440427691,0.05818794
2.634694913,1.730579082,1.452788081,0.189557152
2.126143992,1.666054971,1.619783642,0.220623416
1.330330477,2.358231156,2.135721956,0.109186642
1.271524726,2.690864638,1.703222589,0.110706607
2.879912599,1.761648223,1.960448931,0.170709196
1.034924563,1.299371911,1.04662341,0.394676715
2.733029159,2.655370343,1.203157336,0.223568342
2.583710448,2.365309356,2.504704937,0.122231944
1.431700755,2.4663442,2.73595977,0.06452504
1.983404772,1.300456005,1.1694739,0.204832372
2.26814652,1.341236307,1.69457591,0.191623039
1.834660678,1.605670016,2.527674372,0.176339026
2.748716049,1.465568897,1.788521922,0.16584532
1.943870596,1.174358035,2.070089239,0.20188714
2.505715929,2.732067272,1.363548698,0.211316367
1.983880706,1.523871837,2.905550164,0.16046831
1.150944693,2.43106527,1.826376646,0.11875435
2.759433356,2.809994668,1.486341182,0.190498239
1.555524644,2.70604171,2.92549659,0.044049403
1.531205574,2.83057215,2.055756831,0.078289073
2.113700277,2.535492439,2.156331594,0.123780417
1.254690536,1.965884542,2.493223384,0.126687476
2.749091613,2.962008069,2.068010304,0.115816059
2.771443402,2.526693688,1.452169421,0.202209043
2.376419767,1.821414797,1.584596382,0.209647769
2.168540121,1.536843398,1.319211658,0.215408834
1.053246128,2.595911824,2.256443907,0.057794931
1.109539902,1.755697446,1.336246003,0.307978656
2.038946087,2.167363093,2.589327394,0.122788739
2.891947298,2.080123092,2.66946244,0.13336499
2.655995741,2.007129355,2.054340803,0.172534209
1.95707874,1.501084061,1.096557631,0.230866667
1.880178146,2.114532959,1.290399641,0.260531478
2.681081853,1.115068167,1.427786836,0.121807379
2.886290303,2.639668075,1.673622041,0.176656481
1.436648463,1.777304283,2.545064893,0.154776178
1.76269979,2.054946429,2.616121948,0.125404414
2.409805804,1.708229036,1.584871511,0.203891811
2.773433709,2.649400036,2.012843716,0.143158591
1.457989759,2.554497563,1.318151458,0.212395579
2.839688611,1.052011443,2.991906139,0.132668899
2.550571085,1.621417258,2.56843489,0.160256072
2.046446326,1.819183803,1.143030201,0.251211536
1.067184852,2.38041409,1.930233464,0.107233463
2.073273046,2.756990231,2.235461893,0.095829939
1.121600893,2.982993623,1.714032903,0.066424082
2.986445078,1.414322988,2.471192787,0.147437438
1.296838348,2.80396824,2.958720927,0.029273508
2.569112782,2.623618826,1.180674595,0.233396989
1.776801348,1.155117443,1.955416502,0.218053243
2.773874929,1.951252201,2.099979736,0.168933944
2.843914668,2.291540809,1.886585427,0.171825359
2.525443407,1.300277823,1.71173539,0.167315268
1.756157875,2.948519489,2.443936911,0.054896451
2.385843033,2.791951764,2.472663553,0.08679676
2.315826024,2.725190882,2.677689329,0.077667037
1.406308682,2.478962186,1.659653358,0.154287978
2.907757506,2.99363169,2.688428756,0.074164701
1.794624344,1.308970518,1.436912371,0.238565687
1.870039578,1.98529322,1.371248828,0.254705275
1.904848914,2.817138486,1.597739217,0.153738929
2.87661761,2.996226506,2.623302982,0.076792274
2.760013597,2.12856091,2.910503368,0.118116767
1.850284521,1.309837866,1.655841442,0.228195641
2.691368953,1.355409026,1.134325577,0.125458616
2.579897248,1.23177616,2.817859076,0.152887612
2.597668987,1.71697391,1.376583629,0.190290046
2.873622847,2.003976471,1.128629379,0.177191942
2.985202627,2.329454681,1.978845987,0.162584337
2.446312542,2.006860525,1.237488952,0.221648412
2.993093398,1.121941538,1.105299079,0.072240155
2.443981278,2.253963558,1.77701298,0.186788359
2.669253794,1.791396441,1.987834594,0.178518039
2.345256742,2.732940039,1.223170884,0.234087927
2.928332689,1.39812615,1.429359065,0.13521428
1.350298546,2.595283949,1.372056538,0.186405935
2.102121538,2.848730842,2.136510407,0.097174648
2.891168171,1.443216802,2.037865882,0.156564546
1.736943798,1.528890327,1.649659293,0.244908775
1.491531149,1.390203153,2.481190491,0.204027654
1.604388865,2.919331184,1.971928471,0.081387732
1.460193148,1.301325177,2.19822203,0.230667504
2.354418155,2.588810988,1.328535928,0.223988163
1.764723199,2.998704927,2.676269483,0.042083749
2.452732813,2.260702866,2.758542243,0.112702153
1.780359545,1.913279779,1.219433617,0.278435107
1.007876967,1.922379017,1.220269802,0.310193518
1.257837067,2.898962203,1.378707704,0.134033365
1.351316243,1.155104846,1.037735344,0.293121591
1.736861403,1.434176812,1.151170627,0.259275978
1.502484087,2.028824815,2.993374254,0.098279409
1.858731291,1.678274294,1.609455704,0.238602222
1.44636892,2.336500137,1.197551109,0.269227146
1.691774425,1.985382577,1.398974251,0.258809258
2.414802751,2.378094263,1.688010336,0.189504405
1.983130126,2.452945119,1.246998031,0.249292132
2.86062079,2.162923203,1.313851267,0.197392226
2.304054965,1.581814014,1.399448382,0.206459518
2.164069327,2.935862728,2.838273125,0.051537087
1.060384381,1.851606111,1.669592659,0.227894298
1.839718679,2.381429649,2.641556177,0.093258091
1.534410223,1.11840705,1.9105378,0.241945554
1.123990708,2.935692369,2.628509043,0.025397819
2.524423913,2.988239436,1.265913941,0.214392254
2.436572433,2.551792291,2.150632378,0.131761658
1.750591128,2.632238708,1.993796916,0.115064816
1.893113241,2.889681425,1.877110338,0.109044152
2.843403665,2.16871509,2.871877018,0.118020409
1.632318625,2.335415764,2.735416399,0.08473314
